Time Stamp,Region,Latitude,Longitude,Number of cases
03-30-2020,Covina,34.1024,-117.85486499999999,8
03-30-2020,Cudahy,33.9620584,-118.1835395,0
03-30-2020,Culver City,34.021122399999996,-118.3964665,14
03-30-2020,Diamond Bar,34.028622600000006,-117.81033670000001,3
03-30-2020,Downey,33.942215000000004,-118.1235646,25
03-30-2020,Duarte,34.1394513,-117.97728729999999,0
03-30-2020,El Monte,34.0751571,-118.036849,1
03-30-2020,El Segundo,33.917028,-118.4156337,0
03-30-2020,Gardena,33.8963593,-118.3053037,7
03-30-2020,Glendale,34.146941600000005,-118.24784709999999,62
03-30-2020,Glendora,34.136118700000004,-117.86533899999999,6
03-30-2020,Hawaiian Gardens,33.8284787,-118.0743137,0
03-30-2020,Hawthorne,33.9188589,-118.34832560000001,13
03-30-2020,Hermosa Beach,33.86428,-118.39591000000001,7
03-30-2020,Hidden Hills,34.164091,-118.65783700000001,0
03-30-2020,Huntington Park,33.982704299999995,-118.21203429999998,4
03-30-2020,Industry,34.0197335,-117.95867539999999,0
03-30-2020,Inglewood,33.9562003,-118.353132,26
03-30-2020,Irwindale,34.1069927,-117.9342148,0
03-30-2020,La Canada Flintridge,34.1998302,-118.2005236,8
03-30-2020,La Habra Heights,33.960454600000006,-117.9504255,0
03-30-2020,La Mirada,33.906097100000004,-118.0107092,7
03-30-2020,La Puente,34.01979,-117.95036770000002,3
03-30-2020,La Verne,34.10084260000001,-117.7678355,2
03-30-2020,Lakewood,33.8503463,-118.11719140000001,13
03-30-2020,Lancaster,34.6981064,-118.13661529999999,27
03-30-2020,Lawndale,33.8885217,-118.3531991,4
03-30-2020,Lomita,33.8036545,-118.3195014,0
03-30-2020,Lynwood,33.924831,-118.2024154,16
03-30-2020,Malibu,34.035591,-118.689423,0
03-30-2020,Manhattan Beach,33.8915985,-118.39512409999999,31
03-30-2020,Maywood,33.9866807,-118.185349,5
03-30-2020,Monrovia,34.1483499,-118.0014517,4
03-30-2020,Montebello,34.0159398,-118.111975,4
03-30-2020,Monterey Park,34.051522,-118.129807,5
03-30-2020,Norwalk,33.909280200000005,-118.0849169,15
03-30-2020,Palmdale,34.5793131,-118.1171108,9
03-30-2020,Palos Verdes Estates,33.7872386,-118.40181299999999,14
03-30-2020,Paramount,33.898917,-118.17100500000001,7
03-30-2020,Pasadena,34.14764520000001,-118.14447790000001,0
03-30-2020,Pico Rivera,33.9830688,-118.09673500000001,6
03-30-2020,Pomona,34.05538129999999,-117.75174960000001,5
03-30-2020,Rancho Palos Verdes,33.7483311,-118.3707683,10
03-30-2020,Redondo Beach,33.8455911,-118.38867659999998,34
03-30-2020,Rolling Hills,33.7668041,-118.34966229999999,0
03-30-2020,Rolling Hills Estates,33.787794299999995,-118.3581284,0
03-30-2020,Rosemead,34.0676169,-118.08797630000001,2
03-30-2020,San Dimas,34.1066756,-117.8067257,3
03-30-2020,San Fernando,34.28497,-118.437652,0
03-30-2020,San Gabriel,34.0991325,-118.1086041,6
03-30-2020,San Marino,34.1215947,-118.1057394,0
03-30-2020,Santa Clarita,34.3916641,-118.54258600000001,41
03-30-2020,Santa Fe Springs,33.9480787,-118.06914990000001,0
03-30-2020,Santa Monica,34.019470399999996,-118.4912273,47
03-30-2020,Sierra Madre,34.1616729,-118.0528456,0
03-30-2020,Signal Hill,33.804826,-118.168259,0
03-30-2020,South El Monte,34.0519548,-118.04673390000002,0
03-30-2020,South Gate,33.9463456,-118.200981,14
03-30-2020,South Pasadena,34.113306200000004,-118.1478291,5
03-30-2020,Temple City,34.1082994,-118.05775679999999,1
03-30-2020,Torrance,33.835849200000006,-118.34062879999999,43
03-30-2020,Vernon,34.007135,-118.22525,0
03-30-2020,Walnut,34.020289399999996,-117.86533859999999,3
03-30-2020,West Covina,34.0686208,-117.93895259999998,7
03-30-2020,West Hollywood,34.0923014,-118.36928940000001,53
03-30-2020,Westlake Village,34.1460234,-118.8061794,0
03-30-2020,Whittier,33.9708782,-118.0308396,8
03-30-2020,Adams,33.8485544,-118.0805347,0
03-30-2020,Alsace,33.9879995,-118.3476199,0
03-30-2020,Angeles National Forest,34.3216546,-118.019201,0
03-30-2020,Angelino Heights,34.070288899999994,-118.25479650000001,0
03-30-2020,Arleta,34.2413266,-118.4322047,5
03-30-2020,Atwater Village,34.1163979,-118.25646370000001,0
03-30-2020,Baldwin Hills,34.010988700000006,-118.3370709,9
03-30-2020,Bel Air,34.0827278,-118.44798020000002,9
03-30-2020,Beverly Crest,34.1167701,-118.43226070000001,19
03-30-2020,Beverlywood,34.0466335,-118.39503799999999,11
03-30-2020,Boyle Heights,34.0436892,-118.20976840000002,11
03-30-2020,Brentwood,34.0521403,-118.4740699,34
03-30-2020,Brookside,34.0536909,-118.2427666,0
03-30-2020,Cadillac,34.037368799999996,-118.373967,0
03-30-2020,Canoga Park,34.2010776,-118.5978259,4
03-30-2020,Carthay,34.061121299999996,-118.3672997,15
03-30-2020,Central,34.0536909,-118.2427666,6
03-30-2020,Century City,34.057426299999996,-118.4147267,9
03-30-2020,Century Palms/Cove,34.056290999999995,-118.41461969999999,8
03-30-2020,Chatsworth,34.2595715,-118.6023247,10
03-30-2020,Cheviot Hills,34.0405878,-118.4098875,5
03-30-2020,Chinatown,34.0638402,-118.23586759999999,0
03-30-2020,Cloverdale/Cochran,34.062323,-118.34615500000001,0
03-30-2020,Country Club Park,34.050289,-118.3211871,0
03-30-2020,Crenshaw District,34.0611479,-118.31942190000001,0
03-30-2020,Crestview,34.0621851,-118.4250119,13
03-30-2020,Del Rey,33.9896527,-118.4243437,14
03-30-2020,Downtown,34.0428494,-118.24767320000001,11
03-30-2020,Eagle Rock,34.1366877,-118.20767959999999,8
03-30-2020,East Hollywood,34.0904277,-118.2966254,10
03-30-2020,Echo Park,34.0779819,-118.2567824,5
03-30-2020,El Sereno,34.0811213,-118.17784950000001,3
03-30-2020,Elysian Park,34.0774343,-118.23862040000002,0
03-30-2020,Elysian Valley,34.095912799999994,-118.24203259999999,0
03-30-2020,Encino,34.1591324,-118.50161659999999,29
03-30-2020,Exposition,34.013653999999995,-118.2872106,0
03-30-2020,Exposition Park,34.013653999999995,-118.2872106,4
03-30-2020,Faircrest Heights,33.275839000000005,-96.991881,0
03-30-2020,Figueroa Park Square,34.065295,-118.24476200000001,0
03-30-2020,Florence,33.9741588,-118.2432856,7
03-30-2020,Glassell Park,34.1161201,-118.22896270000001,8
03-30-2020,Gramercy Place,33.8677941,-118.31354640000002,0
03-30-2020,Granada Hills,34.26615579999999,-118.5174342,9
03-30-2020,Green Meadows,33.9409877,-118.26299679999998,0
03-30-2020,Hancock Park,34.0677881,-118.33257649999999,26
03-30-2020,Harbor City,33.79110120000001,-118.3012604,4
03-30-2020,Harbor Gateway,33.8542249,-118.29921979999999,6
03-30-2020,Harbor Pines,33.782568100000006,-118.30693020000001,0
03-30-2020,Harvard Heights,34.047110499999995,-118.3054828,0
03-30-2020,Harvard Park,33.9839471,-118.30462279999999,3
03-30-2020,Highland Park,34.1099469,-118.1969828,9
03-30-2020,Historic Filipinotown,34.882979999999996,-114.7569,0
03-30-2020,Hollywood,34.0980031,-118.32952320000001,49
03-30-2020,Hollywood Hills,34.1311792,-118.33554740000001,26
03-30-2020,Hyde Park,33.9805691,-118.3306308,6
03-30-2020,Jefferson Park,34.0272344,-118.31757560000001,0
03-30-2020,Koreatown,34.05801339999999,-118.3008095,13
03-30-2020,Lafayette Square,34.046406,-118.33379,0
03-30-2020,Lake Balboa,34.1811656,-118.495236,11
03-30-2020,Lakeview Terrace,34.139661700000005,-117.89862509999999,0
03-30-2020,Leimert Park,34.008441,-118.3314469,0
03-30-2020,Lincoln Heights,34.081248200000005,-118.2034419,2
03-30-2020,Little Armenia,34.0981716,-118.30449660000001,0
03-30-2020,Little Bangladesh,34.056179,-118.27190800000001,5
03-30-2020,Little Tokyo,34.04821679999999,-118.2411814,0
03-30-2020,Longwood,33.973537,-118.4263953,0
03-30-2020,Los Feliz,34.1100408,-118.2889236,11
03-30-2020,Manchester Square,33.966374,-118.31337749999999,0
03-30-2020,Mandeville Canyon,34.0610395,-118.49498009999999,0
03-30-2020,Mar Vista,34.0037605,-118.43916409999999,13
03-30-2020,Marina Peninsula,33.748712700000006,-118.1227115,0
03-30-2020,Melrose,34.0536909,-118.2427666,82
03-30-2020,Mid,34.056861600000005,-118.3458032,10
03-30-2020,Miracle Mile,34.008544,-118.13341499999999,10
03-30-2020,Mission Hills,34.257224900000004,-118.4670285,6
03-30-2020,Mt. Washington,34.0988396,-118.22110690000001,0
03-30-2020,North Hills,34.2429575,-118.4854081,7
03-30-2020,North Hollywood,34.1729044,-118.37403710000001,34
03-30-2020,Northridge,34.2345615,-118.53693159999999,8
03-30-2020,Pacific Palisades,34.0480643,-118.5264706,18
03-30-2020,Pacoima,34.262502500000004,-118.427027,4
03-30-2020,Palisades Highlands,34.040067,-118.34594799999999,0
03-30-2020,Palms,34.024732799999995,-118.4116152,21
03-30-2020,Panorama City,34.2242902,-118.44537450000001,7
03-30-2020,Park La Brea,34.067401600000004,-118.35523629999999,0
03-30-2020,Pico,34.0406717,-118.2661915,5
03-30-2020,Playa Del Rey,33.9550828,-118.4367496,0
03-30-2020,Playa Vista,33.976010200000005,-118.4181654,5
03-30-2020,Porter Ranch,34.2818164,-118.56127140000001,6
03-30-2020,Rancho Park,34.034446100000004,-118.4252632,0
03-30-2020,Regent Square,34.0615961,-118.44655209999999,0
03-30-2020,Reseda,34.200078399999995,-118.53698840000001,20
03-30-2020,Reseda Ranch,34.276514500000005,-118.53637040000001,0
03-30-2020,Reynier Village,34.035522799999995,-118.38647079999998,0
03-30-2020,San Pedro,33.7358518,-118.2922934,11
03-30-2020,Shadow Hills,34.2619469,-118.3517463,0
03-30-2020,Sherman Oaks,34.1508718,-118.4489865,32
03-30-2020,Silverlake,34.092940999999996,-118.2697155,18
03-30-2020,South Carthay,34.056121399999995,-118.37341090000001,8
03-30-2020,South Park,33.9959381,-118.2697608,4
03-30-2020,St Elmo Village,34.006541,-118.15756499999999,0
03-30-2020,Studio City,34.148398900000004,-118.39618770000001,15
03-30-2020,Sun Valley,34.2175042,-118.37035759999999,6
03-30-2020,Sunland,34.266946600000004,-118.3023,0
03-30-2020,Sycamore Square,34.329077000000005,-118.4660031,0
03-30-2020,Sylmar,34.307625200000004,-118.44921480000001,18
03-30-2020,Tarzana,34.171443599999996,-118.54297890000001,24
03-30-2020,Temple,34.0536909,-118.2427666,8
03-30-2020,Thai Town,34.1018533,-118.3048616,0
03-30-2020,Toluca Lake,34.1521688,-118.35714170000001,0
03-30-2020,Toluca Terrace,34.1521688,-118.35714170000001,0
03-30-2020,Toluca Woods,34.060921,-118.258622,0
03-30-2020,Tujunga,34.252225,-118.2884105,4
03-30-2020,University Hills,34.0666487,-118.17744009999998,0
03-30-2020,University Park,34.027449,-118.2839493,6
03-30-2020,Valley Glen,34.182637899999996,-118.41386659999999,4
03-30-2020,Valley Village,34.16371470000001,-118.3965758,19
03-30-2020,Van Nuys,34.1866193,-118.4486669,10
03-30-2020,Venice,33.995044,-118.4668875,18
03-30-2020,Vermont Knolls,33.9668188,-118.29167,0
03-30-2020,Vermont Square,34.0019449,-118.3002125,0
03-30-2020,Vermont Vista,33.9419475,-118.2858138,5
03-30-2020,Vernon Central,34.007135,-118.22525,4
03-30-2020,Victoria Park,34.046688700000004,-118.3307729,0
03-30-2020,View Heights,34.033882,-118.34771299999998,0
03-30-2020,Watts,33.9405674,-118.24284850000001,2
03-30-2020,Wellington Square,34.043033,-118.331976,0
03-30-2020,West Adams,34.0294356,-118.35248329999999,9
03-30-2020,West Hills,34.2032325,-118.645476,7
03-30-2020,West Los Angeles,34.0463986,-118.44813500000001,19
03-30-2020,West Vernon,34.007135,-118.22525,9
03-30-2020,Westchester,33.9597349,-118.40063219999999,17
03-30-2020,Westlake,34.0629226,-118.27282040000001,7
03-30-2020,Westwood,34.05612070000001,-118.43063470000001,26
03-30-2020,Wholesale District,34.0365749,-118.2354342,10
03-30-2020,Wilmington,33.7800164,-118.2625095,10
03-30-2020,Wilshire Center,34.0615146,-118.4327712,8
03-30-2020,Winnetka,34.2058826,-118.57093400000001,9
03-30-2020,Woodland Hills,34.1684364,-118.6058382,22
03-30-2020,Acton,34.4807415,-118.1868379,0
03-30-2020,Agua Dulce,34.4963817,-118.3256348,0
03-30-2020,Altadena,34.1863161,-118.13523290000002,10
03-30-2020,Anaverde,34.569331299999995,-118.16307090000001,0
03-30-2020,Angeles National Forest,34.3216546,-118.019201,0
03-30-2020,Arcadia,34.136207500000005,-118.0401497,0
03-30-2020,Athens,33.920407,-118.27904939999999,7
03-30-2020,Athens Village,33.920407,-118.27904939999999,0
03-30-2020,Avocado Heights,34.040974600000006,-117.99700959999998,0
03-30-2020,Azusa,34.1338751,-117.90560459999999,0
03-30-2020,Bandini Islands,34.008658000000004,-118.21630400000001,0
03-30-2020,Bassett,34.049732299999995,-117.99673229999999,0
03-30-2020,Bouquet Canyon,34.5770311,-118.3859379,0
03-30-2020,Bradbury,34.1469511,-117.97089820000001,0
03-30-2020,Canyon Country,34.42332929999999,-118.4720281,0
03-30-2020,Castaic,34.488882200000006,-118.6228656,3
03-30-2020,Cerritos,33.8644291,-118.05393229999999,0
03-30-2020,Charter Oak,34.1002646,-117.8725953,0
03-30-2020,Claremont,34.0966764,-117.71977849999999,0
03-30-2020,Covina,34.1024,-117.85486499999999,0
03-30-2020,Covina (Charter Oak),34.0994072,-117.85069250000001,0
03-30-2020,Del Aire,33.9232739,-118.37470230000001,0
03-30-2020,Del Rey,33.9896527,-118.4243437,0
03-30-2020,Del Sur,34.6897069,-118.2886882,0
03-30-2020,Desert View Highlands,34.5899777,-118.153456,0
03-30-2020,Duarte,34.1394513,-117.97728729999999,0
03-30-2020,East Covina,34.1024,-117.85486499999999,0
03-30-2020,East La Mirada,33.924457700000005,-117.9889525,0
03-30-2020,East Lancaster,34.6981064,-118.13661529999999,0
03-30-2020,East Los Angeles,34.0239015,-118.17201570000002,11
03-30-2020,East Pasadena,34.14526970000001,-118.1175439,0
03-30-2020,East Rancho Dominguez,33.898071200000004,-118.195348,0
03-30-2020,East Whittier,33.924457700000005,-117.9889525,0
03-30-2020,El Camino Village,34.0759648,-117.7802763,0
03-30-2020,El Monte,34.0751571,-118.036849,0
03-30-2020,Elizabeth Lake,38.121771,-78.04887,0
03-30-2020,Florence,33.9741588,-118.2432856,0
03-30-2020,Franklin Canyon,34.1106939,-118.4172199,0
03-30-2020,Glendora,34.136118700000004,-117.86533899999999,0
03-30-2020,Hacienda Heights,33.993067700000005,-117.96867549999999,2
03-30-2020,Harbor Gateway,33.8542249,-118.29921979999999,0
03-30-2020,Hawthorne,33.9188589,-118.34832560000001,0
03-30-2020,Hi Vista,34.734986,-117.777285,0
03-30-2020,Kagel/Lopez Canyons,34.3112356,-118.3825744,0
03-30-2020,La Crescenta,34.230429,-118.2350733,0
03-30-2020,La Habra Heights,33.960454600000006,-117.9504255,0
03-30-2020,La Rambla,34.1889019,-118.28434879999999,0
03-30-2020,La Verne,34.10084260000001,-117.7678355,0
03-30-2020,Ladera Heights,33.994179200000005,-118.37535430000001,0
03-30-2020,Lake Hughes,34.6774576,-118.44871119999999,0
03-30-2020,Lake Los Angeles,34.6127395,-117.84039550000001,0
03-30-2020,Lake Manor,34.007532,-118.45422099999999,0
03-30-2020,Lakewood,33.8503463,-118.11719140000001,0
03-30-2020,Lennox,33.9391385,-118.35166969999999,7
03-30-2020,Leona Valley,34.618321,-118.288133,0
03-30-2020,Littlerock,34.5213675,-117.9873936,0
03-30-2020,Littlerock/Juniper Hills,34.093694,-118.193678,0
03-30-2020,Littlerock/Pearblossom,34.520798799999994,-117.988446,0
03-30-2020,Llano,34.5058282,-117.8178409,0
03-30-2020,Lynwood,33.924831,-118.2024154,0
03-30-2020,Marina del Rey,33.9776848,-118.44864790000001,0
03-30-2020,Miracle Mile,34.008544,-118.13341499999999,0
03-30-2020,Monrovia,34.1483499,-118.0014517,0
03-30-2020,Newhall,34.3798765,-118.52919170000001,0
03-30-2020,North Lancaster,34.6981064,-118.13661529999999,0
03-30-2020,North Whittier,33.9708782,-118.0308396,0
03-30-2020,Northeast San Gabriel,34.0991325,-118.1086041,0
03-30-2020,Padua Hills,34.1508414,-117.70200039999999,0
03-30-2020,Palmdale,34.5793131,-118.1171108,0
03-30-2020,Palos Verdes Peninsula,34.071852,-118.470828,0
03-30-2020,Pearblossom/Llano,34.506058700000004,-117.828906,0
03-30-2020,Pellissier Village,34.0612702,-118.3085647,0
03-30-2020,Placerita Canyon,34.3785714,-118.45519740000002,0
03-30-2020,Pomona,34.05538129999999,-117.75174960000001,0
03-30-2020,Quartz Hill,34.6452645,-118.2181308,0
03-30-2020,Rancho Dominguez,33.859592,-118.21064720000001,0
03-30-2020,Roosevelt,33.8647381,-118.3036841,0
03-30-2020,Rosewood,34.080287299999995,-118.36091090000002,0
03-30-2020,Rosewood/East Gardena,34.110468,-118.25295600000001,0
03-30-2020,Rosewood/West Rancho Dominguez,34.005207,-118.447741,0
03-30-2020,Rowland Heights,33.976123799999996,-117.9053395,3
03-30-2020,San Clemente Island,32.9182018,-118.50986509999998,0
03-30-2020,San Francisquito Canyon/Bouquet Canyon,34.048065,-118.263322,0
03-30-2020,San Jose Hills,34.1439158,-118.76114380000001,0
03-30-2020,San Pasqual,34.1391544,-118.10244180000001,0
03-30-2020,Sand Canyon,34.40865,-118.4136226,0
03-30-2020,Santa Catalina Island,33.3889037,-118.4239288,0
03-30-2020,Santa Monica Mountains,34.031132,-118.26150700000001,0
03-30-2020,Saugus,34.4493489,-118.5168257,0
03-30-2020,Saugus/Canyon Country,30.68327,-81.93039,0
03-30-2020,South Antelope Valley,33.993047999999995,-118.12985800000001,0
03-30-2020,South Edwards,33.62809,-91.78913,0
03-30-2020,South El Monte,34.0519548,-118.04673390000002,0
03-30-2020,South San Gabriel,34.06251029999999,-118.09034650000001,0
03-30-2020,South Whittier,33.9435081,-118.03478270000001,5
03-30-2020,Southeast Antelope Valley,33.993047999999995,-118.12985800000001,0
03-30-2020,Stevenson Ranch,34.3864721,-118.5826635,0
03-30-2020,Sun Village,34.006541,-118.15756499999999,0
03-30-2020,Sunrise Village,34.673041600000005,-118.13173929999999,0
03-30-2020,Twin Lakes/Oat Mountain,34.2780578,-118.60147690000001,0
03-30-2020,Universal City,34.14129260000001,-118.3584364,0
03-30-2020,Val Verde,34.44499520000001,-118.65758899999999,0
03-30-2020,Valencia,34.413819000000004,-118.56103780000001,0
03-30-2020,Valinda,34.0384785,-117.933559,0
03-30-2020,View Park/Windsor Hills,33.9957306,-118.3526102,0
03-30-2020,Walnut,34.020289399999996,-117.86533859999999,0
03-30-2020,Walnut Park,33.968107,-118.2223503,0
03-30-2020,West Antelope Valley,33.993047999999995,-118.12985800000001,0
03-30-2020,West Carson,33.8216836,-118.29257220000001,8
03-30-2020,West Chatsworth,34.2595715,-118.6023247,0
03-30-2020,West LA,34.0862693,-118.32107450000001,0
03-30-2020,West Puente Valley,34.049858,-117.96462930000001,0
03-30-2020,West Rancho Dominguez,33.893904799999994,-118.27062820000002,0
03-30-2020,West Whittier/Los Nietos,33.9793521,-118.06512479999999,0
03-30-2020,Westfield/Academy Hills,34.077197,-118.23277900000001,0
03-30-2020,Westhills,33.973951,-118.248405,0
03-30-2020,White Fence Farms,33.98494,-118.46887199999999,0
03-30-2020,Whittier,33.9708782,-118.0308396,0
03-30-2020,Whittier Narrows,34.0210681,-118.0690732,0
03-30-2020,Willowbrook,33.918786299999994,-118.2343933,2
03-30-2020,Wiseburn,33.9131734,-118.37505139999999,0
05-12-2020,Agoura Hills,34.147909999999996,-118.76570420000002,32
05-12-2020,Alhambra,34.093042,-118.12706000000001,130
05-12-2020,Arcadia,34.136207500000005,-118.0401497,59
05-12-2020,Artesia,33.8690197,-118.0796195,15
05-12-2020,Avalon,33.342209999999994,-118.3272612,0
05-12-2020,Azusa,34.1338751,-117.90560459999999,106
05-12-2020,Baldwin Park,34.0854739,-117.96117609999999,158
05-12-2020,Bell,33.9747806,-118.1866361,163
05-12-2020,Bell Gardens,33.9694561,-118.1503953,140
05-12-2020,Bellflower,33.8825705,-118.1167679,188
05-12-2020,Beverly Hills,34.0696501,-118.3963062,120
05-12-2020,Bradbury,34.1469511,-117.97089820000001,2
05-12-2020,Burbank,34.181648200000005,-118.3258554,314
05-12-2020,Calabasas,34.144664299999995,-118.6440973,48
05-12-2020,Carson,33.832204299999994,-118.2517547,311
05-12-2020,Cerritos,33.8644291,-118.05393229999999,74
05-12-2020,Claremont,34.0966764,-117.71977849999999,30
05-12-2020,Commerce,34.002581,-118.156586,21
05-12-2020,Compton,33.894927,-118.226624,295
05-12-2020,Covina,34.1024,-117.85486499999999,112
05-12-2020,Cudahy,33.9620584,-118.1835395,99
